,gpuName,G3Dmark,G2Dmark,price,gpuValue,TDP,powerPerformance,testDate,Desktop,"Desktop, Mobile",Mobile,"Mobile, Workstation",Unknown,Workstation
1572,NVS 4200M,257,75,399.0,0.64,43.9,6.857499999999998,2012,0,0,0,0,0,1
1573,Radeon HD 8470,257,172,138.82489999999996,1.9217999999999984,35.0,7.33,2013,1,0,0,0,0,0
1574,GeForce 7900 GS,254,68,170.74120000000002,1.6053000000000008,65.43,4.0494,2009,1,0,0,0,0,0
1575,Quadro NVS 510M,254,317,268.56850000000037,1.1020000000000005,45.0,5.63,2010,0,0,0,0,0,1
1576,Radeon HD 6370D,254,147,221.21130000000005,1.1746000000000003,65.0,3.91,2011,1,0,0,0,0,0
1577,Radeon HD 8330,252,68,218.7651000000002,1.3002000000000005,36.775999999999996,10.20870000000001,2013,0,0,0,0,1,0
1578,GeForce 410M,250,129,218.62490000000008,1.1345999999999998,12.0,20.8,2011,0,0,1,0,0,0
1579,Radeon HD 7640G + 8600M Dual,250,217,116.74909999999988,2.0692999999999993,23.68700000000001,36.75459999999999,2017,0,0,0,0,1,0
1580,GeForce GT 415,248,363,380.3840999999998,0.6736000000000008,27.295,16.669299999999993,2013,0,0,0,0,1,0
1581,CARRIZO 9874,247,69,735.2765,0.4576000000000003,40.445,29.303599999999978,2020,0,0,0,0,1,0
1582,GeForce 7900 GT/GTO,247,469,583.9694999999996,0.3768999999999998,62.835,3.5045000000000006,2009,1,0,0,0,0,0
1583,GeForce 7800 GT,244,273,80.0,3.05,44.245,5.9972,2009,1,0,0,0,0,0
1584,Radeon HD 6410D,243,120,238.3027000000001,1.0567000000000002,65.0,3.73,2011,1,0,0,0,0,0
1585,NVS 310,242,179,62.06,3.9,19.5,12.4,2012,0,0,0,0,0,1
1586,Quadro FX 5500,242,394,1999.0,0.12,96.0,2.53,2009,0,0,0,0,0,1
1587,Radeon HD 8330E,242,95,298.3873000000005,0.9952000000000009,33.236,11.268400000000007,2013,0,0,0,0,1,0
1588,Radeon HD 8240,241,62,230.1755000000002,1.2170000000000003,39.330999999999996,10.19560000000001,2013,0,0,0,0,1,0
1589,Radeon HD 8280E,241,82,257.36580000000026,1.1199000000000003,39.44,12.665300000000002,2014,0,0,0,0,1,0
1590,Radeon HD4650,240,99,152.9,1.57,32.11699999999999,7.566000000000003,2012,0,0,0,0,1,0
1591,Radeon R2,240,68,247.27720000000022,1.1692000000000007,39.9,12.559000000000003,2014,0,0,0,0,1,0
1592,Radeon HD 7640G + R5 M230 Dual,239,75,258.21820000000014,1.1683000000000006,41.25,23.132299999999983,2016,0,0,0,0,1,0
1593,Mobility Radeon HD 5470,236,362,365.20400000000006,0.8454000000000005,13.0,18.19,2012,0,0,1,0,0,0
1594,Quadro FX 4500 X2,236,653,545.6470999999995,0.36119999999999997,141.375,2.4391000000000016,2010,0,0,0,0,1,0
1595,Radeon HD 4550,236,429,156.0,1.51,20.0,11.79,2012,1,0,0,0,0,0
1596,Mobility Radeon HD 3670,232,331,572.42,0.3534999999999999,48.475,4.707499999999999,2009,0,0,1,0,0,0
1597,Radeon E6465,231,354,858.9554000000005,0.3902999999999997,28.95,29.320099999999975,2018,0,0,0,0,1,0
1598,Radeon R2E,229,100,319.9576000000005,0.9098000000000009,32.246,13.959699999999998,2014,0,0,0,0,1,0
1599,Radeon HD 6470M,228,104,569.99,0.4,43.485,5.818099999999999,2012,0,0,1,0,0,0
1600,Quadro FX 4500,226,143,169.0,1.34,109.0,2.08,2009,0,0,0,0,0,1
1601,GT 430,223,325,142.88,1.56,22.616,15.00429999999999,2013,0,0,0,0,1,0
1602,Radeon R5 230,222,255,81.1,2.74,23.574000000000005,42.07749999999999,2018,0,0,0,0,1,0
1603,HD6450,221,417,108.2,2.04,23.799000000000014,32.48599999999999,2016,0,0,0,0,1,0
1604,Radeon HD 7340M,221,160,155.29439999999994,1.5074,29.160999999999994,9.956000000000001,2012,0,0,0,0,1,0
1605,Radeon HD 7450,221,147,49.99,4.42,18.0,12.28,2012,1,0,0,0,0,0
1606,A6 Micro-6500T Quad-Core APU with RadeonR4,220,127,141.85279999999995,1.6776000000000002,26.56,28.57139999999999,2016,0,0,0,0,1,0
1607,GeForce 320M,219,69,118.86179999999987,1.8507000000000005,20.0,10.94,2011,0,0,1,0,0,0
1608,Mobility FireGL V5725,219,405,200.3845000000001,1.222400000000001,52.68,4.4598999999999975,2009,0,0,0,0,0,1
1609,Quadro FX 880M,219,80,129.64049999999992,1.7047000000000005,35.0,6.25,2010,0,0,0,0,0,1
1610,Radeon HD 4650,219,39,69.99,3.13,48.0,4.57,2011,1,0,0,0,0,0
1611,Quadro FX 2500M,218,272,17.5,12.45,45.0,4.84,2009,0,0,0,0,0,1
1612,GeForce 9700M GT,217,156,163.43290000000002,1.325800000000001,45.0,4.82,2009,0,0,1,0,0,0
1613,Radeon HD 6320 Graphic,216,159,183.86520000000002,1.1783000000000008,42.441,5.430399999999999,2011,0,0,0,0,1,0
1614,Mobility Radeon. HD 5470,215,398,248.45740000000012,0.971300000000001,13.0,16.56,2013,0,0,1,0,0,0
1615,Mobility Radeon HD 5450,214,320,235.23100000000005,0.9550000000000005,11.0,19.5,2010,0,0,1,0,0,0
1616,Intel HD 2000,213,456,162.92730000000006,1.3532000000000013,23.147999999999996,21.247299999999974,2015,0,0,0,0,1,0
1617,Intel 2nd Generation SandyBridge HD,212,342,128.82319999999993,1.6622000000000003,24.469,36.269699999999986,2017,0,0,0,0,1,0
1618,WinFast GT 610,212,558,389.43809999999996,0.6175000000000004,63.56399999999999,16.0054,2014,0,0,0,0,1,0
1619,GeForce GT 220,211,56,39.99,5.28,58.0,3.64,2012,1,0,0,0,0,0
1620,Radeon HD 2600 PRO,211,337,188.44,1.12,35.0,6.04,2011,1,0,0,0,0,0
1621,GeForce Go 7600 GT,210,125,141.5224,1.4981000000000007,50.23,4.136599999999996,2009,0,0,1,0,0,0
1622,GeForce Go 7800 GTX,210,239,86.57409999999999,2.529500000000001,65.0,3.22,2009,0,0,1,0,0,0
1623,GeForce GT 330M,209,57,166.16389999999996,1.3768000000000007,23.0,9.1,2012,0,0,1,0,0,0
1624,Radeon HD 4650 AGP,208,156,168.65200000000002,1.230500000000001,39.857,5.4376,2011,0,0,0,0,1,0
1625,Radeon HD 8250,208,63,122.17799999999993,1.8207000000000002,25.275000000000006,12.746599999999995,2013,0,0,0,0,1,0
1626,Barco MXRT 1450,206,520,384.0216000000001,0.6144000000000004,57.983999999999995,12.521300000000002,2013,0,0,0,0,1,0
1627,Intel i gfx-driver-ci-master-9938,206,47,751.8628000000001,0.40319999999999984,40.385,28.903499999999976,2021,0,0,0,0,1,0
1628,Radeon R3E,206,90,174.41439999999994,1.2770000000000008,33.413999999999994,14.092999999999993,2015,0,0,0,0,1,0
1629,GeForce GT 240M,205,61,86.6507,2.5861999999999994,23.0,8.92,2009,0,0,1,0,0,0
1630,Intel 2nd Generation SandyBridge HD 3000,205,555,374.3045000000002,0.6596000000000002,56.81399999999999,23.44269999999998,2016,0,0,0,0,1,0
1631,Quadro NVS 290,205,59,59.0,3.47,37.225,5.568599999999998,2009,0,0,0,0,1,0
1632,GeForce 7600 GT,204,101,199.0,1.02,33.64,5.9302999999999955,2009,1,0,0,0,0,0
1633,Radeon HD 6380G,204,97,399.99,0.51,35.0,5.84,2012,0,0,1,0,0,0
1634,GeForce 7950 GX2,202,413,54.99,3.67,49.285,4.030999999999998,2009,1,0,0,0,0,0
1635,GeForce GT 230M,201,47,295.5980000000002,0.9546000000000003,23.0,8.74,2009,0,0,1,0,0,0
1636,GeForce G200,200,156,195.00720000000004,1.0919999999999999,32.4,6.211199999999999,2010,0,0,0,0,1,0
1637,Mobility Radeon HD 545v,200,270,117.56349999999996,1.6980000000000006,39.114000000000004,5.4172,2010,0,0,1,0,0,0
1638,Radeon HD 6450,200,120,89.0,2.25,18.0,11.1,2011,1,0,0,0,0,0
1639,RADEON HD7450,199,215,22.25,8.95,32.175,14.924999999999997,2014,0,0,0,0,1,0
1640,Quadro FX 770M,198,92,527.0,0.38,35.0,5.65,2009,0,0,0,0,0,1
1641,Radeon HD 6320M,198,151,187.08110000000005,1.0938000000000003,32.935,6.0597999999999965,2011,0,0,0,0,1,0
1642,Radeon HD 7340G,196,146,133.14449999999988,1.5391000000000004,27.15499999999999,8.307600000000004,2012,0,0,0,0,1,0
1643,GeForce 6800 GS,195,121,195.0819,1.0494999999999997,39.83,5.0322999999999976,2009,1,0,0,0,0,0
1644,Intel Infoshock HD,194,393,362.7244000000001,0.7296000000000004,25.014,34.680199999999985,2017,0,0,0,0,1,0
1645,Radeon HD 8210E,194,202,137.06119999999996,1.5736,23.216999999999995,34.60209999999998,2017,0,0,0,0,1,0
1646,Radeon HD 6430M,193,106,201.3813000000001,1.0438,31.007,11.298500000000006,2013,0,0,1,0,0,0
1647,Radeon HD 7350,193,248,151.78439999999995,1.3782000000000005,19.1,10.13,2012,1,0,0,0,0,0
1648,Mobility Radeon HD 2600 XT,192,329,307.43990000000014,0.7746999999999998,33.715,5.696699999999998,2009,0,0,1,0,0,0
1649,Mobility Radeon HD 4550,191,290,161.51809999999995,1.2171000000000007,33.510999999999996,5.734400000000002,2010,0,0,1,0,0,0
1650,Radeon HD 8210,191,50,164.7687999999999,1.281700000000001,28.584,11.626400000000006,2013,0,0,0,0,1,0
1651,NVS 5100M,190,87,128.02339999999992,1.4762000000000013,35.0,5.44,2010,0,0,0,0,0,1
1652,Quadro FX 1500,190,105,115.01,1.65,65.0,2.92,2009,0,0,0,0,0,1
1653,Mobility Radeon HD 540v,188,382,303.0890000000002,0.7806999999999998,20.21,8.713699999999996,2010,0,0,0,0,1,0
1654,GeForce 505,187,587,115.06,1.62,57.249,10.578899999999994,2013,0,0,0,0,1,0
1655,Quadro FX 1600M,186,211,149.9,1.24,50.0,3.71,2009,0,0,0,0,0,1
1656,Quadro FX 3450/4000 SDI,186,130,129.5371,1.3976999999999997,50.85,3.7765999999999966,2009,0,0,0,0,0,1
1657,Quadro FX 380,186,151,72.5,2.56,34.0,5.46,2012,0,0,0,0,0,1
1658,Mobility Radeon HD 5430,181,330,242.76280000000014,0.8399000000000002,7.0,25.88,2010,0,0,1,0,0,0
1659,Radeon HD 7310G,181,119,151.99879999999993,1.2880999999999998,26.877999999999993,14.81939999999999,2014,0,0,0,0,1,0
1660,Barco MXRT 7100,180,659,255.12110000000015,0.8465000000000006,73.98,11.737199999999998,2013,0,0,0,0,1,0
1661,FireGL V3600,180,399,160.99,1.12,43.191,4.407500000000001,2009,0,0,0,0,0,1
1662,FirePro 3D V3700,179,466,84.99,2.1,32.0,5.58,2011,0,0,0,0,0,1
1663,Radeon HD 6230,179,254,166.87379999999993,1.1794000000000007,28.292999999999992,14.422699999999997,2013,0,0,0,0,1,0
1664,GeForce 7800 GS,177,199,125.42239999999993,1.3784,44.03,4.0612,2009,1,0,0,0,0,0
1665,GeForce Go 7900 GS,176,254,150.18449999999987,1.2254999999999998,20.0,8.81,2009,0,0,1,0,0,0
1666,GeForce GT 120,175,91,29.99,5.82,50.0,3.49,2009,1,0,0,0,0,0
1667,Mobility Radeon HD 530v,175,353,206.86070000000015,0.9426000000000001,19.68,8.889599999999994,2010,0,0,1,0,0,0
1668,Radeon HD 7310 - Carte graphique,174,120,156.01319999999996,1.2456000000000003,28.217999999999993,13.697399999999995,2014,0,0,0,0,1,0
1669,Quadro FX 1700M,173,135,119.97229999999998,1.4212000000000007,50.0,3.45,2009,0,0,0,0,0,1
1670,GeForce 9200,171,31,174.65549999999996,1.0900000000000005,33.8,4.869999999999997,2009,0,0,0,0,1,0
1671,GeForce GT 325M,171,52,132.9785999999999,1.3316999999999999,23.0,7.42,2011,0,0,1,0,0,0
1672,Quadro FX 1500M,171,275,165.90249999999992,1.1259000000000008,45.0,3.8,2009,0,0,0,0,0,1
1673,FirePro 2460,170,352,83.99,2.03,17.0,10.02,2012,0,0,0,0,0,1
1674,Radeon HDG 4670,170,197,130.01909999999998,1.4257000000000002,18.845999999999997,18.510799999999985,2015,0,0,0,0,1,0
1675,Mobility Radeon HD 2600,168,267,161.27989999999997,1.1352000000000007,28.361999999999995,6.639999999999999,2012,0,0,1,0,0,0
1676,Radeon HD 7310M,166,127,116.41549999999992,1.4137000000000008,21.444999999999997,8.182399999999994,2012,0,0,0,0,1,0
1677,Intel HD manual-gen9_2015-133271,165,119,164.5475,1.1451000000000007,27.081,32.014099999999964,2017,0,0,0,0,1,0
1678,Radeon HD 8350,165,233,99.81,1.65,4.4,37.41,2013,1,0,0,0,0,0
1679,VIA/S3G C-645/640 GPU,163,122,692.7748999999997,0.37519999999999976,41.2,29.467999999999975,2019,0,0,0,0,1,0
1680,GeForce 8600 GTS,161,35,241.99,0.67,75.0,2.15,2012,1,0,0,0,0,0
1681,GeForce 315,159,66,32.99,4.83,33.0,4.83,2010,1,0,0,0,0,0
1682,GeForce 7600 GS,158,55,175.0,0.9,29.463,5.885200000000001,2012,1,0,0,0,0,0
1683,GeForce 9200M GE,157,79,206.44909999999996,0.7913000000000001,36.99,3.8347999999999987,2009,0,0,0,0,1,0
1684,GeForce 9500 GS,157,66,318.5547999999999,0.5671000000000004,39.985,3.5727999999999995,2012,0,0,0,0,1,0
1685,Radeon HD 7340,157,57,552.69,0.28,44.745,3.505700000000002,2012,0,0,0,0,1,0
1686,Quadro FX 570,156,140,115.0,1.36,38.0,4.1,2009,0,0,0,0,0,1
1687,Radeon HD 4300/4500 Serisi,156,347,134.39449999999988,1.2144999999999995,19.597,16.86939999999998,2014,0,0,0,0,1,0
1688,Quadro FX 580,155,58,130.0,1.19,40.0,3.88,2009,0,0,0,0,0,1
1689,GeForce 8200,153,163,286.11040000000014,0.6015000000000004,38.64,3.6461,2009,0,0,0,0,1,0
1690,Radeon HD 8180,152,55,181.9262000000001,0.8592000000000006,29.552000000000003,11.098600000000008,2013,0,0,0,0,1,0
1691,GeForce 305M,151,149,116.78219999999986,1.2582999999999993,14.0,10.76,2012,0,0,1,0,0,0
1692,Radeon HD 3670,151,62,167.93349999999998,0.9385000000000007,26.046999999999997,5.8862,2011,0,0,0,0,1,0
1693,Radeon X1950 CrossFire Edition,151,466,152.90069999999986,1.0431000000000004,43.981,3.264200000000001,2009,1,0,0,0,0,0
1694,Radeon HD 3650 AGP,150,155,185.0,0.81,30.906,4.555899999999996,2011,0,0,0,0,1,0
1695,Quadro FX 3450,149,235,119.99,1.24,83.0,1.8,2009,0,0,0,0,0,1
1696,GeForce Go 7700,148,232,193.21499999999997,0.8151999999999999,42.28,3.0791000000000013,2009,0,0,1,0,0,0
1697,Mobility Radeon HD 4350,148,369,160.83159999999995,0.9178000000000004,23.368999999999996,7.133000000000003,2011,0,0,0,0,1,0
1698,Radeon HD 6320,148,45,554.99,0.27,45.0,3.29,2011,0,0,1,0,0,0
1699,FirePro 2270,147,195,134.0,1.1,17.0,8.67,2012,0,0,0,0,0,1
1700,GeForce G100,147,56,19.99,7.33,43.57899999999999,3.523499999999998,2012,0,0,0,0,1,0
1701,ZX Chrome 645/640 GPU,147,220,120.7097999999999,1.2534999999999996,20.31400000000001,34.427099999999975,2017,0,0,0,0,1,0
1702,GeForce GT 130M,146,35,146.95499999999996,1.0176000000000005,23.0,6.36,2009,0,0,1,0,0,0
1703,Quadro 400,146,67,211.0,0.69,32.0,4.57,2011,0,0,0,0,0,1
1704,Radeon X1900 GT,146,409,213.30700000000013,0.7253000000000001,75.0,1.95,2009,1,0,0,0,0,0
1705,S3 5400EW,145,9,695.1447999999998,0.2852999999999998,50.225,23.207399999999986,2021,0,0,0,0,1,0
1706,Intel Q35 Express,143,28,132.3164999999999,1.0585999999999998,29.85,4.656300000000001,2009,0,0,0,0,1,0
1707,GeForce 6800 GT,142,212,188.97889999999992,0.8133000000000002,35.47,3.7152999999999974,2009,1,0,0,0,0,0
